Transaction,OFFENSE_Code,PSA_ID,AvgTmp,AvgHumid,Precip,Season,Weekend,Period
280,Theft/Auto,304,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
281,Burglary,409,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
282,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
283,Theft/Auto,305,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
284,Theft/Auto,409,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
285,Burglary,304,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
286,Theft/Auto,304,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
287,Theft/Auto,409,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
288,Theft/Auto,305,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Midnight
289,Theft/Auto,408,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
290,Theft/Other,305,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
291,Theft/Other,303,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
292,Theft/Other,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
293,Theft/Other,408,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
294,Theft/Auto,409,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
295,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
296,Theft/Auto,306,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
297,Theft/Auto,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
298,Theft/Auto,304,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
299,Burglary,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
300,Theft/Auto,408,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Midnight
301,Theft/Auto,303,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Midnight
302,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
303,Theft/Auto,304,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
304,Assault,306,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
305,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
306,Theft/Other,306,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Afternoon
307,Theft/Other,301,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Afternoon
308,Theft/Other,304,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
309,Theft/Auto,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Morning
310,Theft/Auto,304,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
311,Theft/Other,304,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
312,Theft/Other,304,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
313,Theft/Auto,305,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Midnight
314,Theft/Other,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
315,Theft/Auto,409,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
316,Theft/Auto,302,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
317,Theft/Other,409,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
318,Theft/Auto,409,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
319,Theft/Other,304,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
320,Burglary,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
321,Burglary,409,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
322,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
323,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
324,Motor Vehicle Theft,408,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Afternoon
325,Robbery,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Afternoon
326,Theft/Auto,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
327,Theft/Other,305,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Midnight
328,Robbery,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
329,Theft/Auto,302,Temp < 33,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
330,Robbery,409,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
331,Theft/Auto,408,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
332,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
333,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
334,Theft/Other,409,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
335,Theft/Auto,305,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
336,Theft/Other,303,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
337,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekend,Midnight
338,Theft/Auto,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
339,Assault,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
340,Robbery,302,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekend,Evening
341,Theft/Other,304,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
342,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
343,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
344,Theft/Auto,303,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
345,Theft/Other,304,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
346,Burglary,301,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
347,Assault,409,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekend,Afternoon
348,Assault,306,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
349,Theft/Other,302,Temp 33-52,Humid 75-100%,Precip 0-1,Spring,Weekday,Evening
350,Robbery,409,Temp 33-52,Humid 75-100%,Precip 0-1,Spring,Weekday,Evening
351,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
352,Theft/Other,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
353,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
354,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
355,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekend,Morning
356,Theft/Other,302,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
357,Theft/Auto,409,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
358,Theft/Auto,408,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
359,Theft/Auto,303,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Morning
360,Theft/Other,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Morning
361,Theft/Auto,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Morning
362,Theft/Other,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
363,Robbery,306,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
364,Theft/Auto,304,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
365,Burglary,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
366,Theft/Other,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
367,Theft/Auto,304,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
368,Burglary,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
369,Theft/Other,305,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
370,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
371,Motor Vehicle Theft,303,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
372,Theft/Auto,305,Temp < 33,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
373,Theft/Auto,305,Temp < 33,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
374,Theft/Other,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
375,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
376,Theft/Other,409,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
377,Theft/Other,302,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
378,Robbery,304,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
379,Theft/Auto,304,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
380,Motor Vehicle Theft,306,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
381,Sex Abuse,303,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
382,Theft/Auto,306,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
383,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
384,Theft/Auto,303,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
385,Theft/Other,409,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
386,Theft/Auto,409,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
387,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
388,Theft/Other,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
389,Theft/Other,305,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Midnight
390,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
391,Theft/Auto,304,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
392,Motor Vehicle Theft,303,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
393,Theft/Other,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
394,Theft/Other,302,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
395,Robbery,304,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
396,Theft/Auto,305,Temp 33-52,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
397,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
398,Theft/Other,302,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
399,Theft/Auto,303,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
400,Theft/Auto,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
401,Theft/Other,306,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Afternoon
402,Robbery,408,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
403,Theft/Auto,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
404,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
405,Assault,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
406,Theft/Auto,408,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
407,Theft/Auto,306,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
408,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
409,Theft/Auto,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Midnight
410,Robbery,305,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Midnight
411,Theft/Other,303,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
412,Theft/Auto,302,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
413,Robbery,305,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
414,Theft/Other,409,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Morning
415,Theft/Auto,303,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Morning
416,Robbery,306,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
417,Robbery,303,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
418,Theft/Auto,302,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
419,Theft/Auto,409,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
420,Theft/Other,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
421,Motor Vehicle Theft,404,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
422,Robbery,306,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
423,Robbery,409,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
424,Robbery,409,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
425,Theft/Other,303,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
426,Sex Abuse,408,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
427,Assault,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
428,Theft/Other,305,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Midnight
429,Theft/Other,306,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Midnight
430,Theft/Auto,305,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
431,Theft/Auto,305,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
432,Theft/Auto,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
433,Assault,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
434,Assault,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
435,Theft/Other,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
436,Theft/Auto,305,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
437,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
438,Theft/Auto,409,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekend,Midnight
439,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
440,Assault,306,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
441,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
442,Theft/Auto,305,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
443,Theft/Other,408,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
444,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
445,Burglary,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
446,Theft/Other,303,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Midnight
447,Theft/Auto,409,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
448,Burglary,304,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
449,Burglary,304,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
450,Theft/Other,303,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
451,Theft/Other,305,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
452,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
453,Burglary,301,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
454,Theft/Auto,304,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
455,Theft/Auto,306,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
456,Theft/Auto,409,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
457,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
458,Robbery,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
459,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Midnight
460,Theft/Auto,302,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
461,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
462,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
463,Burglary,302,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
464,Assault,304,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
465,Theft/Auto,305,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
466,Theft/Auto,305,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
467,Theft/Other,409,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
468,Theft/Auto,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
469,Theft/Auto,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
470,Motor Vehicle Theft,409,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
471,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
472,Assault,302,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekend,Midnight
473,Motor Vehicle Theft,409,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
474,Theft/Auto,302,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
475,Theft/Auto,304,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
476,Theft/Other,305,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
477,Theft/Auto,304,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
478,Theft/Other,409,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
479,Theft/Auto,306,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
480,Theft/Other,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
481,Theft/Other,408,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
482,Robbery,304,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
483,Theft/Auto,306,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
484,Theft/Other,303,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
485,Theft/Other,303,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
486,Theft/Other,304,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
487,Theft/Auto,304,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
488,Theft/Auto,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
489,Theft/Auto,302,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Afternoon
490,Theft/Other,306,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
491,Theft/Auto,302,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
492,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
493,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
494,Theft/Auto,304,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Morning
495,Theft/Other,305,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
496,Theft/Other,408,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
497,Theft/Other,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
498,Robbery,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
499,Motor Vehicle Theft,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
500,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
501,Assault,304,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
502,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
503,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
504,Theft/Auto,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
505,Theft/Other,302,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekend,Evening
506,Assault,304,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
507,Theft/Auto,409,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
508,Theft/Auto,305,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
509,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
510,Assault,303,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
511,Robbery,304,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
512,Motor Vehicle Theft,305,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
513,Theft/Other,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
514,Theft/Other,302,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
515,Theft/Auto,304,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
516,Theft/Other,303,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
517,Theft/Other,303,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
518,Theft/Auto,302,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
519,Theft/Other,303,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
520,Theft/Auto,302,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
521,Assault,408,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
522,Theft/Auto,306,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
523,Theft/Auto,304,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
524,Theft/Other,302,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
525,Theft/Other,304,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
526,Theft/Auto,302,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
527,Theft/Other,303,Temp < 33,Humid 25-50%,Precip 0-1,Summer,Weekend,Morning
528,Robbery,304,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
529,Robbery,408,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekend,Morning
530,Theft/Other,303,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
531,Assault,302,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
532,Theft/Auto,409,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
533,Theft/Auto,302,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
534,Theft/Other,408,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
535,Theft/Auto,409,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
536,Theft/Other,302,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
537,Robbery,304,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
538,Robbery,409,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
539,Theft/Other,306,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Evening
540,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Spring,Weekday,Evening
541,Theft/Other,408,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
542,Motor Vehicle Theft,306,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
543,Theft/Other,305,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Midnight
544,Theft/Auto,302,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekend,Afternoon
545,Assault,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
546,Theft/Other,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
547,Theft/Other,304,Temp 33-52,Humid 75-100%,Precip 0-1,Spring,Weekday,Evening
548,Theft/Auto,305,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
549,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
550,Motor Vehicle Theft,303,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
551,Motor Vehicle Theft,304,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
552,Theft/Auto,306,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
553,Theft/Other,302,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
554,Theft/Auto,302,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
555,Burglary,408,Temp < 33,Humid 50-75%,Precip 0-1,Spring,Weekday,Morning
556,Theft/Auto,303,Temp 52-71,Humid 25-50%,Precip 0-1,Spring,Weekday,Afternoon
557,Theft/Other,302,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
558,Theft/Other,302,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Evening
559,Theft/Auto,305,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekend,Midnight
